X,Y,Z
-2273.03,500.75,-382846
-2388.98,508.31,-382846
-2505.99,515.31,-382846
-3636.37,629.56,-382846
-2132.83,451.69,-382846
-2062.92,437.86,-382846
-2106.33,436.37,-382846
-2077.12,427.2,-382846
-3158.4,528.6,-382846
-3178.21,521.24,-382846
-3039.7,498.97,-382846
-3188.9,503.58,-382846
-3221.61,497.11,-382846
-3090.89,476.6,-382846
-3051.77,464.36,-382846
-2995.66,451,-382846
-2965.42,439.95,-382846
-3058.81,438.11,-382846
-3105.34,432.44,-382846
-3126.91,424.82,-382846
-3141.48,416.63,-382846
-3021.28,400.09,-382846
-3096.68,395.69,-382846
-2384.29,347.12,-382846
-3158.59,380.89,-382846
-3147.08,371.12,-382846
-3141.52,361.69,-382846
-3099.98,350.72,-382846
-3102.36,341.8,-382846
-3028.77,329.97,-382846
-2421.46,299.84,-382846
-2454.68,293.87,-382846
-2485.89,287.65,-382846
-2911.94,291.65,-382846
-2924.15,283.47,-382846
-2956.33,275.63,-382846
-2992.49,267.68,-382846
-2538.68,252.3,-382846
-2499.78,244.47,-382846
-2471.85,236.95,-382846
-2470.91,229.77,-382846
-2471.94,222.59,-382846
-2426.95,215.41,-382846
-2455.94,208.28,-382846
-2429.91,201.29,-382846
-2483.86,193.77,-382846
-2471.79,186.69,-382846
-2437.7,180,-382846
-2447.58,172.75,-382846
-2444.45,165.7,-382846
-2433.3,158.85,-382846
-2310.17,154.98,-382846
-2284,149.03,-382846
-2234.82,143.95,-382846
-2273.58,136.11,-382846
-2351.28,126.57,-382846
-2349.02,119.82,-382846
-2351.73,112.87,-382846
-2344.43,106.36,-382846
-2340.11,99.75,-382846
-2336.77,93.11,-382846
-2345.39,85.83,-382846
-2348,78.84,-382846
-2355.58,71.53,-382846
-2348.16,65.14,-382846
-2350.71,58.12,-382846
-2350.25,51.29,-382846
-2289.92,48.82,-382846
-2233.58,46.39,-382846
-2136.38,47.5,-382846
-2122.93,42.35,-382846
3705.723,4553.09,-382939.59375
3656.533,4546.34,-382939.59375
3651.643,4566.16,-382939.59375
3958.533,5015.91,-382939.59375
3928.063,5007.32,-382939.59375
3922.943,5029.59,-382939.59375
3959.883,5405.51,-382939.59375
3950.203,5424.19,-382939.59375
3760.753,5327.36,-382939.59375
3746.453,5339.1,-382939.59375
3730.053,5379.48,-382939.59375
3720.843,5398.44,-382939.59375
374.873,5182.57,-382939.59375
359.323,5168.69,-382939.59375
350.253,5245.54,-382939.59375
355.683,5543.87,-382939.59375
209.283,4746.98,-382939.59375
196.143,4748.58,-382939.59375
215.173,5530.48,-382939.59375
200.313,5547.09,-382939.59375
156.603,4751.16,-382939.59375
144.013,4770.6,-382939.59375
-2385.117,6825.23,-382939.59375
-2402.287,6812.63,-382939.59375
-2415.627,6789.66,-382939.59375
-2622.527,4784.99,-382939.59375
-2624.817,4758.29,-382939.59375
-3959.927,1475.95,-382939.59375
-3858.657,1345.55,-382939.59375
-3829.277,1324.85,-382939.59375
-3842.097,1316.48,-382939.59375
-3783.717,1287.83,-382939.59375
-3695.357,1251.16,-382939.59375
-3676.197,1234.26,-382939.59375
-3665.647,1219.87,-382939.59375
-3663.727,1207.9,-382939.59375
-3673.367,1199.06,-382939.59375
-3680.077,1189.41,-382939.59375
-3698.377,1182.76,-382939.59375
-3706.987,1173.51,-382939.59375
-3686.507,1156.79,-382939.59375
-3671.777,1141.66,-382939.59375
-3680.277,1132.44,-382939.59375
-3678.077,1120.54,-382939.59375
-3710.817,1117.18,-382939.59375
-3750.377,1115.27,-382939.59375
-3763.677,1106.9,-382939.59375
-3672.787,1074.08,-382939.59375
-3461.897,1014.09,-382939.59375
-3471.027,1005.58,-382939.59375
-3489.907,999.22,-382939.59375
-3668.867,1028.29,-382939.59375
-3688.807,1021.47,-382939.59375
-3681.357,1008.64,-382939.59375
-3593.667,978.79,-382939.59375
-3544.007,957.46,-382939.59375
-3540.277,945.94,-382939.59375
-3631.557,953.81,-382939.59375
-3631.727,942.86,-382939.59375
-3673.067,940.06,-382939.59375
-3736.027,941.22,-382939.59375
-3922.967,953.96,-382939.59375
-3009.727,772.71,-382939.59375
-3873.097,921.27,-382939.59375
-3155.637,780.83,-382939.59375
-3252.787,788.52,-382939.59375
-3283.017,784.03,-382939.59375
-3601.097,828.45,-382939.59375
-2473.607,628.77,-382939.59375
-2607.017,643.35,-382939.59375
-2555.937,627.32,-382939.59375
-2631.197,631.64,-382939.59375
-2566.197,613.69,-382939.59375
-2557.457,604.73,-382939.59375
-3152.957,686.25,-382939.59375
-2172.817,533.12,-382939.59375
-2183.637,528.23,-382939.59375
-2259.797,532.48,-382939.59375
-2246.837,524,-382939.59375
-2220.977,513.87,-382939.59375
-2440.937,536.31,-382939.59375
-2289.807,496.1,-382939.59375
-2210.197,479.8,-382939.59375
-2189.107,470.82,-382939.59375
-2198.777,465.48,-382939.59375
-2187.577,457.77,-382939.59375
-2221.077,454.97,-382939.59375
-2233.697,449.77,-382939.59375
-2133.897,433,-382939.59375
-2134.527,426.8,-382939.59375
-2084.367,415.71,-382939.59375
-2172.557,417.85,-382939.59375
-2229.907,416.68,-382939.59375
-2223.517,409.59,-382939.59375
-2220.087,402.8,-382939.59375
-3326.927,486.86,-382939.59375
-3115.357,460.44,-382939.59375
-3081.167,448.74,-382939.59375
-3135.687,443.72,-382939.59375
-3107.407,432.58,-382939.59375
-3121.997,424.48,-382939.59375
-3146.547,416.95,-382939.59375
-3149.117,407.93,-382939.59375
-2099.457,337.42,-382939.59375
-2105.797,331.66,-382939.59375
-2109.117,325.7,-382939.59375
-2109.427,319.57,-382939.59375
-2131.707,314.48,-382939.59375
-2145.967,308.9,-382939.59375
-2143.237,302.54,-382939.59375
-2141.487,296.24,-382939.59375
-2124.717,289.43,-382939.59375
-2133.927,283.55,-382939.59375
-2142.107,277.58,-382939.59375
-2983.987,293.55,-382939.59375
-2300.397,268.84,-382939.59375
-2228.557,260.68,-382939.59375
-2214.687,253.97,-382939.59375
-2204.787,247.39,-382939.59375
-2218.877,241.15,-382939.59375
-2266.937,235.13,-382939.59375
-2297.987,228.73,-382939.59375
-2317.017,222.12,-382939.59375
-2962.027,215.5,-382939.59375
-2994.017,206.8,-382939.59375
-2993.977,198.1,-382939.59375
-2247.947,195.79,-382939.59375
-2267.877,189.03,-382939.59375
-2321.787,181.67,-382939.59375
-2380.667,173.91,-382939.59375
-2360.547,167.39,-382939.59375
-2330.407,161.23,-382939.59375
-2287.257,155.58,-382939.59375
-2278.077,149.2,-382939.59375
-2276.877,142.62,-382939.59375
-2292.647,135.45,-382939.59375
-2311.387,128.07,-382939.59375
-2361.087,119.33,-382939.59375
-2412.747,110.22,-382939.59375
-2426.417,102.56,-382939.59375
-2421.087,95.76,-382939.59375
-2393.767,90.14,-382939.59375
-2368.427,84.56,-382939.59375
-2366.047,77.8,-382939.59375
-2355.657,71.53,-382939.59375
-2318.307,67.05,-382939.59375
-2281.947,62.72,-382939.59375
-2267.527,57.07,-382939.59375
-2265.057,50.63,-382939.59375
-2310.437,40.58,-382939.59375
-2263.067,37.55,-382939.59375
-2191.777,36.75,-382939.59375
3714.151,4562.97,-382952.21875
3659.101,4549.4,-382952.21875
3647.111,4560.8,-382952.21875
3953.421,5009.74,-382952.21875
3935.651,5016.59,-382952.21875
3922.291,5028.81,-382952.21875
3968.961,5417.43,-382952.21875
3952.001,5426.58,-382952.21875
3754.211,5318.5,-382952.21875
3734.621,5322.96,-382952.21875
3727.681,5376.23,-382952.21875
3719.651,5396.81,-382952.21875
358.791,5161.71,-382952.21875
347.061,5200.65,-382952.21875
349.661,5455.08,-382952.21875
209.451,4750.98,-382952.21875
195.811,4741.59,-382952.21875
216.011,5551.46,-382952.21875
200.521,5553.08,-382952.21875
156.361,4745.16,-382952.21875
143.641,4759.6,-382952.21875
130.471,4762.01,-382952.21875
-2382.429,6817.7,-382952.21875
-2403.339,6815.45,-382952.21875
-2414.269,6785.91,-382952.21875
-2619.069,4778.91,-382952.21875
-2631.829,4770.42,-382952.21875
-3969.319,1466.24,-382952.21875
-3929.989,1441.28,-382952.21875
-3945.959,1433.69,-382952.21875
-3973.399,1429.54,-382952.21875
-3910.469,1385.47,-382952.21875
-3821.819,1346.81,-382952.21875
-3805.899,1330.07,-382952.21875
-3820.649,1322.35,-382952.21875
-3877.689,1326.68,-382952.21875
-3841.459,1304.21,-382952.21875
-3827.289,1288.18,-382952.21875
-3827.499,1276.25,-382952.21875
-3831.539,1265.39,-382952.21875
-3836.509,1254.77,-382952.21875
-3762.249,1222.89,-382952.21875
-3680.099,1189.41,-382952.21875
-3623.909,1163.25,-382952.21875
-3627.619,1152.96,-382952.21875
-3623.549,1140.68,-382952.21875
-3649.499,1136.03,-382952.21875
-3703.589,1138.25,-382952.21875
-3740.239,1135.86,-382952.21875
-3792.459,1137.04,-382952.21875
-3796.099,1126.25,-382952.21875
-3782.189,1111.29,-382952.21875
-3696.179,1079.55,-382952.21875
-3658.729,1059.57,-382952.21875
-3623.149,1040.26,-382952.21875
-3590.409,1021.83,-382952.21875
-3571.269,1006.62,-382952.21875
-3475.869,974.86,-382952.21875
-3412.569,950.62,-382952.21875
-3385.359,934.46,-382952.21875
-3427.559,933.03,-382952.21875
-2117.379,651.83,-382952.21875
-2107.859,643.48,-382952.21875
-2146.349,644.83,-382952.21875
-2142.689,637.63,-382952.21875
-2103.669,623.57,-382952.21875
-2123.509,621.04,-382952.21875
-2125.659,615.05,-382952.21875
-2121.899,607.97,-382952.21875
-2112.209,599.83,-382952.21875
-2111.359,593.34,-382952.21875
-2086.839,582.69,-382952.21875
-2098.739,578.51,-382952.21875
-2105.709,573.42,-382952.21875
-2097.859,565.82,-382952.21875
-3387.539,771.79,-382952.21875
-3374.339,759.55,-382952.21875
-3046.029,697.42,-382952.21875
-2986.159,679.04,-382952.21875
-2954.879,665.38,-382952.21875
-2991.779,662.12,-382952.21875
-3047.479,661.41,-382952.21875
-3028.479,631.69,-382952.21875
-2977.159,615.81,-382952.21875
-2945.589,602.84,-382952.21875
-2815.789,577.41,-382952.21875
-3323.829,633.07,-382952.21875
-2763.259,554.33,-382952.21875
-2970.759,571.08,-382952.21875
-2871.469,550.71,-382952.21875
-3194.339,579.1,-382952.21875
-2306.859,471.03,-382952.21875
-2307.599,464.33,-382952.21875
-3477.849,580.77,-382952.21875
-3482.869,571.07,-382952.21875
-2699.759,482.99,-382952.21875
-2293.419,435.87,-382952.21875
-2230.329,423.25,-382952.21875
-2234.909,417.13,-382952.21875
-2244.459,411.43,-382952.21875
-2246.009,404.99,-382952.21875
-2268.479,400.26,-382952.21875
-2284.959,394.93,-382952.21875
-2943.579,438.28,-382952.21875
-2462.499,394.55,-382952.21875
-2501.919,390.12,-382952.21875
-2605.189,389.76,-382952.21875
-3216.419,421.44,-382952.21875
-2871.659,390.91,-382952.21875
-3115.739,396.8,-382952.21875
-2913.569,376.49,-382952.21875
-2939.989,369.39,-382952.21875
-2957.409,361.69,-382952.21875
-3030.739,356.51,-382952.21875
-3123.049,351.73,-382952.21875
-3121.439,342.57,-382952.21875
-3108.809,333.01,-382952.21875
-3086.149,323.17,-382952.21875
-2951.519,309.86,-382952.21875
-3055.739,304.32,-382952.21875
-2980.019,293.44,-382952.21875
-2482.369,273.11,-382952.21875
-2609.649,260.93,-382952.21875
-2591.769,253.08,-382952.21875
-2434.879,243.7,-382952.21875
-2414.949,236.45,-382952.21875
-2417.009,229.45,-382952.21875
-2496.039,222.67,-382952.21875
-2971.049,215.5,-382952.21875
-2984.039,206.83,-382952.21875
-2308.009,201.98,-382952.21875
-2235.969,195.89,-382952.21875
-2209.899,189.7,-382952.21875
-2256.819,182.6,-382952.21875
-2424.399,159.06,-382952.21875
-2377.249,153.24,-382952.21875
-2488.009,143.13,-382952.21875
-2464.799,136.63,-382952.21875
-2474.559,129.13,-382952.21875
-2471.299,122.05,-382952.21875
-2475.019,114.71,-382952.21875
-2460.729,108.13,-382952.21875
-2439.429,101.96,-382952.21875
-2387.149,97.43,-382952.21875
-2376.809,91.02,-382952.21875
-2315.539,87.48,-382952.21875
-2358.079,78.26,-382952.21875
-2328.729,73.18,-382952.21875
-2299.359,68.27,-382952.21875
-2296.929,61.72,-382952.21875
-2318.419,53.52,-382952.21875
-2327.919,46.06,-382952.21875
-2332.399,38.92,-382952.21875
-2302.969,34.42,-382952.21875
-2295.459,28.3,-382952.21875
3699.853,4546.25,-382960
3655.873,4545.58,-382960
3641.973,4554.68,-382960
3952.783,5008.97,-382960
3932.483,5012.73,-382960
3915.973,5021.06,-382960
3961.073,5407.1,-382960
3950.183,5424.19,-382960
3756.583,5321.72,-382960
3744.073,5335.87,-382960
3738.823,5391.63,-382960
3714.983,5390.32,-382960
358.063,5151.74,-382960
346.223,5188.68,-382960
351.483,5482.01,-382960
210.443,4771.96,-382960
195.993,4745.59,-382960
214.983,5526.49,-382960
200.873,5562.07,-382960
156.823,4758.15,-382960
143.513,4755.6,-382960
130.803,4773.01,-382960
-2383.447,6820.52,-382960
-2402.997,6814.51,-382960
-2415.647,6789.66,-382960
-2612.097,4766.77,-382960
-2627.837,4763.49,-382960
-3964.547,1464.74,-382960
-3932.847,1442.18,-382960
-3951.687,1435.47,-382960
-3980.087,1431.58,-382960
-3889.387,1379.15,-382960
-3810.307,1343.4,-382960
-3811.657,1331.76,-382960
-3829.297,1324.85,-382960
-3870.957,1324.75,-382960
-3838.577,1303.39,-382960
-3828.247,1288.45,-382960
-3827.497,1276.25,-382960
-3839.247,1267.5,-382960
-3837.467,1255.03,-382960
-3747.757,1219.01,-382960
-3678.167,1188.89,-382960
-3634.547,1166.04,-382960
-3621.807,1151.46,-382960
-3624.517,1140.93,-382960
-3648.527,1135.78,-382960
-3695.827,1136.31,-382960
-3729.557,1133.22,-382960
-3787.597,1135.86,-382960
-3784.427,1123.45,-382960
-3759.807,1105.98,-382960
-3680.597,1075.9,-382960
-3666.527,1061.37,-382960
-3625.097,1040.71,-382960
-3599.187,1023.8,-382960
-3578.097,1008.14,-382960
-3483.677,976.57,-382960
-3415.507,951.26,-382960
-3385.357,934.46,-382960
-3426.577,932.83,-382960
-2101.707,648.59,-382960
-2111.777,644.28,-382960
-2153.217,646.21,-382960
-2159.367,640.92,-382960
-2118.387,626.44,-382960
-2125.467,621.41,-382960
-2128.607,615.61,-382960
-2118.947,607.42,-382960
-2117.127,600.73,-382960
-2104.467,592.1,-382960
-2092.747,583.73,-382960
-2103.667,579.36,-382960
-2093.877,571.4,-382960
-2101.807,566.48,-382960
-3372.737,769.35,-382960
-3367.427,758.43,-382960
-3040.107,696.48,-382960
-2976.277,677.5,-382960
-2956.847,665.68,-382960
-3008.587,664.64,-382960
-3075.187,665.47,-382960
-3118.357,653.31,-382960
-3022.537,630.87,-382960
-2979.137,616.07,-382960
-2951.537,603.63,-382960
-2816.777,577.53,-382960
-3308.947,631.2,-382960
-2766.237,554.69,-382960
-2977.707,571.92,-382960
-2874.437,551.06,-382960
-3239.047,584.21,-382960
-2203.497,459.54,-382960
-2307.597,464.33,-382960
-3482.817,581.3,-382960
-3486.847,571.48,-382960
-2733.587,486.36,-382960
-2283.467,434.91,-382960
-2230.327,423.25,-382960
-2283.707,421.55,-382960
-2251.427,412.04,-382960
-2255.977,405.84,-382960
-2279.447,401.16,-382960
-2297.917,395.95,-382960
-2921.647,436.62,-382960
-2466.487,394.84,-382960
-2493.937,389.56,-382960
-2607.177,389.89,-382960
-3219.417,421.63,-382960
-2890.617,392.07,-382960
-3113.747,396.68,-382960
-2922.557,376.99,-382960
-2931.007,368.92,-382960
-2958.407,361.74,-382960
-3035.737,356.74,-382960
-3126.047,351.86,-382960
-3114.447,342.29,-382960
-3122.797,333.54,-382960
-3087.147,323.2,-382960
-2959.517,310.12,-382960
-3043.747,303.97,-382960
-3001.007,294,-382960
-2510.357,273.77,-382960
-2606.647,260.87,-382960
-2565.767,252.7,-382960
-3034.837,250.78,-382960
-2417.947,236.47,-382960
-2417.007,229.45,-382960
-2502.037,222.69,-382960
-2974.047,215.5,-382960
-2289.037,208.73,-382960
-2300.007,202.02,-382960
-2231.967,195.93,-382960
-2209.897,189.7,-382960
-2257.817,182.59,-382960
-2509.537,164.39,-382960
-2422.397,159.11,-382960
-2369.247,153.45,-382960
-2483.007,143.27,-382960
-2465.797,136.6,-382960
-2464.557,129.47,-382960
-2463.307,122.35,-382960
-2484.007,114.35,-382960
-2469.717,107.74,-382960
-2441.427,101.86,-382960
-2386.147,97.48,-382960
-2379.807,90.87,-382960
-2309.537,87.81,-382960
-2353.087,78.55,-382960
-2338.707,72.57,-382960
-2302.357,68.07,-382960
-2298.927,61.59,-382960
-2326.397,52.96,-382960
-2326.917,46.14,-382960
-2334.397,38.77,-382960
-2304.957,34.27,-382960
-2288.477,28.87,-382960
3025.536,-70.31,-383024.5625
3706.346,4553.85,-383024.5625
3702.776,4575.29,-383024.5625
3640.376,4527.25,-383024.5625
3649.686,4563.86,-383024.5625
3933.106,5013.5,-383024.5625
3920.396,5026.49,-383024.5625
3963.496,5410.28,-383024.5625
3948.966,5422.6,-383024.5625
3919.946,5415.71,-383024.5625
3753.606,5317.7,-383024.5625
3745.246,5337.49,-383024.5625
3721.816,5368.13,-383024.5625
3709.726,5383.01,-383024.5625
358.496,5157.72,-383024.5625
345.656,5180.7,-383024.5625
340.226,5315.39,-383024.5625
340.346,5547.89,-383024.5625
210.146,4765.96,-383024.5625
196.066,4747.58,-383024.5625
184.076,4777.12,-383024.5625
200.676,5557.08,-383024.5625
158.446,4804.12,-383024.5625
143.596,4758.6,-383024.5625
130.526,4764.01,-383024.5625
-2397.874,6800.41,-383024.5625
-2414.274,6785.91,-383024.5625
-2617.084,4775.44,-383024.5625
-2634.334,4774.75,-383024.5625
-2638.554,4751.51,-383024.5625
-3951.544,1549.62,-383024.5625
-3856.794,1505.1,-383024.5625
-3795.984,1472.48,-383024.5625
-3797.734,1460.82,-383024.5625
-3798.484,1448.85,-383024.5625
-3806.814,1439.34,-383024.5625
-3848.474,1440.42,-383024.5625
-3814.834,1417.49,-383024.5625
-3814.494,1405.21,-383024.5625
-3867.624,1409.47,-383024.5625
-3847.174,1390.91,-383024.5625
-3938.324,1368.91,-383024.5625
-3904.214,1346.59,-383024.5625
-3878.654,1326.96,-383024.5625
-3906.884,1322.78,-383024.5625
-3940.894,1320.07,-383024.5625
-3856.414,1284.27,-383024.5625
-3838.294,1267.24,-383024.5625
-3899.244,1271.79,-383024.5625
-3900.494,1247.82,-383024.5625
-3846.404,1221.53,-383024.5625
-3981.044,1195.21,-383024.5625
-3994.564,1186.23,-383024.5625
-3394.484,885,-383024.5625
-3309.064,858.13,-383024.5625
-3195.024,826.31,-383024.5625
-3064.124,792.01,-383024.5625
-3059.894,782.01,-383024.5625
-3104.814,781.02,-383024.5625
-3167.474,782.95,-383024.5625
-3303.044,797.39,-383024.5625
-3284.034,784.2,-383024.5625
-3292.574,775.83,-383024.5625
-3298.134,766.92,-383024.5625
-3306.634,758.47,-383024.5625
-3292.404,746.31,-383024.5625
-3306.784,738.77,-383024.5625
-3285.564,725.63,-383024.5625
-3250.454,710.49,-383024.5625
-3059.034,672.19,-383024.5625
-3054.414,662.42,-383024.5625
-2955.734,639.18,-383024.5625
-2970.814,632.54,-383024.5625
-2971.024,623.77,-383024.5625
-2982.114,616.47,-383024.5625
-2964.434,605.32,-383024.5625
-2949.684,594.66,-383024.5625
-2962.684,587.59,-383024.5625
-2902.224,571.41,-383024.5625
-2955.864,569.3,-383024.5625
-2815.854,544.2,-383024.5625
-2793.944,533.41,-383024.5625
-2771.004,522.63,-383024.5625
-3100.934,541.09,-383024.5625
-3124.754,534.42,-383024.5625
-2773.404,490.31,-383024.5625
-2674.654,472.65,-383024.5625
-2693.314,466.56,-383024.5625
-2704.994,459.73,-383024.5625
-2622.014,444.53,-383024.5625
-2485.164,425.26,-383024.5625
-2572.474,425.13,-383024.5625
-2541.174,415.14,-383024.5625
-2872.794,432.91,-383024.5625
-2944.224,429.73,-383024.5625
-2926.884,419.92,-383024.5625
-2884.564,408.53,-383024.5625
-2860.164,398.54,-383024.5625
-2820.764,387.79,-383024.5625
-2711.434,373.17,-383024.5625
-2896.604,375.55,-383024.5625
-2886.074,366.55,-383024.5625
-2954.414,361.54,-383024.5625
-2909.884,350.86,-383024.5625
-2015.124,303.16,-383024.5625
-2109.294,301.15,-383024.5625
-2300.394,302.28,-383024.5625
-2341.614,297.04,-383024.5625
-2341.844,290.24,-383024.5625
-2279.084,281.59,-383024.5625
-2207.284,273.07,-383024.5625
-2163.464,265.63,-383024.5625
-2162.594,259.33,-383024.5625
-2280.704,255.13,-383024.5625
-3091.724,260.44,-383024.5625
-2475.884,244.18,-383024.5625
-2996.934,241.63,-383024.5625
-2928.004,232.5,-383024.5625
-2996.044,224.21,-383024.5625
-2467.054,215.41,-383024.5625
-2426.044,208.36,-383024.5625
-2712.954,191.81,-383024.5625
-2228.904,189.48,-383024.5625
-2179.834,183.71,-383024.5625
-2132.734,178.19,-383024.5625
-2106.624,172.53,-383024.5625
-2093.494,166.71,-383024.5625
-2091.344,160.68,-383024.5625
-2120.164,153.77,-383024.5625
-2154.964,146.5,-383024.5625
-2232.704,137.53,-383024.5625
-2238.464,130.82,-383024.5625
-2259.194,123.47,-383024.5625
-2301.884,115.04,-383024.5625
-2275.604,109.56,-383024.5625
-2261.304,103.64,-383024.5625
-2256.984,97.28,-383024.5625
-2311.544,87.7,-383024.5625
-2318.154,80.58,-383024.5625
-2331.724,73,-383024.5625
-2339.284,65.71,-383024.5625
-2339.844,58.85,-383024.5625
-2271.544,56.79,-383024.5625
-2141.414,59.62,-383024.5625
-2143.944,53.18,-383024.5625
-2107.574,49.77,-383024.5625
-2218.714,34.56,-383024.5625
